entry_at,field1,field2
2022-07-12 16:11:45,32.8,45.6
2022-07-12 16:12:25,29.72,45.64
2022-07-12 16:13:05,29.55,45.66
2022-07-12 16:13:45,29.47,45.67
2022-07-12 16:14:25,30.5,45.66
2022-07-12 16:15:05,30.55,45.65
2022-07-12 16:15:45,30.27,45.63
2022-07-12 16:16:25,30.07,45.64
2022-07-12 16:17:05,31.63,45.69
2022-07-12 16:17:45,28.66,45.63
2022-07-12 16:18:25,28.96,45.58
2022-07-12 16:19:05,28.94,45.53
2022-07-12 16:19:45,29.03,45.44
2022-07-12 16:20:25,29.11,45.36
2022-07-12 16:21:05,30.73,45.36
2022-07-12 16:21:45,31.06,45.37
2022-07-12 16:22:25,31.34,45.43
2022-07-12 16:23:05,27.36,45.2
2022-07-12 16:23:45,29.86,45.28
2022-07-12 16:24:25,28.92,45.29
2022-07-12 16:25:05,28.81,45.24
2022-07-12 16:25:45,29.87,45.25
2022-07-12 16:26:25,30.04,45.26
2022-07-12 16:27:05,28.95,45.25
2022-07-12 16:27:45,28.04,45.28
2022-07-12 16:28:25,29.83,45.41
2022-07-12 16:29:05,27.24,45.4
2022-07-12 16:29:45,28.24,45.35
2022-07-12 16:30:25,30.03,45.38
2022-07-12 16:31:05,29.69,45.4
2022-07-12 16:31:45,30.34,45.44
2022-07-12 16:32:25,29.97,45.56
2022-07-12 16:33:05,31.15,45.69
2022-07-12 16:33:45,31.02,45.77
2022-07-12 16:34:25,30.86,45.81
2022-07-12 16:35:05,31.91,45.91
2022-07-12 16:35:45,30.07,46
2022-07-12 16:36:25,29.56,46.06
2022-07-12 16:37:05,26.67,46.02
2022-07-12 16:37:45,28.38,45.95
2022-07-12 16:38:25,30.22,46
2022-07-12 16:39:05,30.36,46.03
2022-07-12 16:39:45,30.57,46.08
2022-07-12 16:40:25,31.9,46.18
2022-07-12 16:41:05,30.06,46.28
2022-07-12 16:41:45,29.05,46.36
2022-07-12 16:42:25,28.27,46.4
2022-07-12 16:43:05,26.73,46.24
2022-07-12 16:43:45,30.26,46.22
2022-07-12 16:44:25,30.04,46.27
2022-07-12 16:45:05,31.01,46.34
2022-07-12 16:45:45,30.95,46.42
2022-07-12 16:46:25,29.21,46.49
2022-07-12 16:47:05,30.33,46.66
2022-07-12 16:47:45,30.94,46.75
2022-07-12 16:48:25,31.61,46.85
2022-07-12 16:49:05,27.13,46.93
2022-07-12 16:49:45,26.75,46.87
2022-07-12 16:50:25,28.3,46.85
2022-07-12 16:51:05,30.04,46.91
2022-07-12 16:51:45,31.1,47
2022-07-12 16:52:25,28.41,47.07
2022-07-12 16:53:05,31.28,47.15
2022-07-12 16:53:45,30.11,47.25
2022-07-12 16:54:25,28.34,47.2
2022-07-12 16:55:05,30.44,47.26
2022-07-12 16:55:45,31.14,47.31
2022-07-12 16:56:25,31.13,47.38
2022-07-12 16:57:05,29.39,47.46
2022-07-12 16:57:45,29.71,47.53
2022-07-12 16:58:25,29.85,47.59
2022-07-12 16:59:05,29.76,47.68
2022-07-12 16:59:45,29.14,47.66
2022-07-12 17:00:25,27.88,47.65
2022-07-12 17:01:05,28.18,47.61
2022-07-12 17:01:45,27.88,47.49
2022-07-12 17:02:25,28.91,47.42
2022-07-12 17:03:05,29,47.4
2022-07-12 17:03:45,28.97,47.42
2022-07-12 17:04:25,27.89,47.38
2022-07-12 17:05:05,28.46,47.4
2022-07-12 17:05:45,27.33,47.34
2022-07-12 17:06:25,27.14,47.23
2022-07-12 17:07:05,27.17,47.15
2022-07-12 17:07:45,29,47.18
2022-07-12 17:08:25,26.73,47.03
2022-07-12 17:09:05,26.74,46.76
2022-07-12 17:09:45,27.15,46.54
2022-07-12 17:10:25,27.14,46.45
2022-07-12 17:11:05,27.14,46.4
2022-07-12 17:11:45,27.42,46.29
2022-07-12 17:12:25,26.48,46.17
2022-07-12 17:13:05,27.89,46.18
2022-07-12 17:13:45,27.92,46.23
2022-07-12 17:14:25,29.27,46.28
2022-07-12 17:15:05,28.72,46.37
2022-07-12 17:15:45,29.99,46.45
2022-07-12 17:16:25,27.84,46.54
2022-07-12 17:17:05,28.8,46.65
2022-07-12 17:17:45,26.42,46.77
2022-07-12 17:18:25,27.11,46.71
2022-07-12 17:19:05,28.68,46.72
2022-07-12 17:19:45,28.05,46.71
2022-07-12 17:20:25,28.39,46.72
2022-07-12 17:21:05,28.3,46.66
2022-07-12 17:21:45,28.5,46.65
2022-07-12 17:22:25,29.55,46.7
2022-07-12 17:23:05,29.16,46.72
2022-07-12 17:23:45,28.69,46.73
2022-07-12 17:24:25,28.45,46.76
2022-07-12 17:25:05,28.5,46.77
2022-07-12 17:25:45,26.45,46.71
2022-07-12 17:26:25,27.58,46.72
2022-07-12 17:27:05,28.84,46.71
2022-07-12 17:27:45,27.91,46.77
2022-07-12 17:28:25,29.54,46.82
2022-07-12 17:29:05,28.02,46.85
2022-07-12 17:29:45,29.58,46.92
2022-07-12 17:30:25,27.93,46.95
2022-07-12 17:31:05,27.71,46.81
2022-07-12 17:31:45,28.17,46.88
2022-07-12 17:32:25,28.38,46.89
2022-07-12 17:33:05,28.26,46.95
2022-07-12 17:33:45,26.83,46.9
2022-07-12 17:34:25,27.02,46.77
2022-07-12 17:35:05,28.44,46.84
2022-07-12 17:35:45,26.99,46.79
2022-07-12 17:36:25,27.22,46.77
2022-07-12 17:37:05,28.22,46.79
2022-07-12 17:37:45,27.36,46.83
2022-07-12 17:38:25,28.52,46.87
2022-07-12 17:39:05,28.67,46.97
2022-07-12 17:39:45,30.13,47.21
2022-07-12 17:40:25,30.49,47.36
2022-07-12 17:41:05,30.06,47.52
2022-07-12 17:41:45,30,47.66
2022-07-12 17:42:25,30.2,47.8
2022-07-12 17:43:05,26.22,47.74
2022-07-12 17:43:45,28.57,47.82
2022-07-12 17:44:25,27.56,47.78
2022-07-12 17:45:05,26.76,47.71
2022-07-12 17:45:45,28.95,47.61
2022-07-12 17:46:25,29.28,47.65
2022-07-12 17:47:05,27.84,47.69
2022-07-12 17:47:45,27.19,47.67
2022-07-12 17:48:25,27.45,47.7
2022-07-12 17:49:05,28.1,47.7
2022-07-12 17:49:45,27.66,47.71
2022-07-12 17:50:25,29.65,47.77
2022-07-12 17:51:05,27.62,47.83
2022-07-12 17:51:45,27.43,47.89
2022-07-12 17:52:25,28.39,47.91
2022-07-12 17:53:05,28.26,47.92
2022-07-12 17:53:45,28.73,47.97
2022-07-12 17:54:25,26.59,47.93
2022-07-12 17:55:05,26.25,47.58
2022-07-12 17:55:45,26.6,47.31
2022-07-12 17:56:25,27.37,47.3
2022-07-12 17:57:05,27.89,47.32
2022-07-12 17:57:45,26.44,47.06
2022-07-12 17:58:25,28.26,47.12
2022-07-12 17:59:05,28.1,47.15
2022-07-12 17:59:45,27.13,47.1
2022-07-12 18:00:25,27.74,47.07
2022-07-12 18:01:05,28.43,47.13
2022-07-12 18:01:45,29.8,47.19
2022-07-12 18:02:25,28.31,47.25
2022-07-12 18:03:05,28.9,47.33
2022-07-12 18:03:45,28.36,47.39
2022-07-12 18:04:25,29.4,47.47
2022-07-12 18:05:05,28.41,47.55
2022-07-12 18:05:45,27.98,47.55
2022-07-12 18:06:25,27.45,47.58
2022-07-12 18:07:05,26.34,47.43
2022-07-12 18:07:45,27.26,47.37
2022-07-12 18:08:25,27.06,47.3
2022-07-12 18:09:05,26.9,47.19
2022-07-12 18:09:45,27.56,47.17
2022-07-12 18:10:25,28.09,47.2
2022-07-12 18:11:05,28.56,47.26
2022-07-12 18:11:45,27.43,47.27
2022-07-12 18:12:25,28.42,47.24
2022-07-12 18:13:05,29.96,47.34
2022-07-12 18:13:45,30.14,47.45
2022-07-12 18:14:25,28.77,47.53
2022-07-12 18:15:05,29.56,47.63
2022-07-12 18:15:45,30.03,47.77
2022-07-12 18:16:25,28.64,47.88
2022-07-12 18:17:05,29.95,48.02
2022-07-12 18:17:45,27.4,48.11
2022-07-12 18:18:25,26.13,48.05
2022-07-12 18:19:05,26.81,48.04
2022-07-12 18:19:45,27.11,47.99
2022-07-12 18:20:25,27.68,47.96
2022-07-12 18:21:05,28.31,47.95
2022-07-12 18:21:45,27.81,48
2022-07-12 18:22:25,26.5,47.84
2022-07-12 18:23:05,26.49,47.76
2022-07-12 18:23:45,26.59,47.64
2022-07-12 18:24:25,26.61,47.56
2022-07-12 18:25:05,26.03,47.31
2022-07-12 18:25:45,27.73,47.3
2022-07-12 18:26:25,28.02,47.33
2022-07-12 18:27:05,27.48,47.32
2022-07-12 18:27:45,27.97,47.33
2022-07-12 18:28:25,27.95,47.35
2022-07-12 18:29:05,28.57,47.42
2022-07-12 18:29:45,28.39,47.48
2022-07-12 18:30:25,26.5,47.46
2022-07-12 18:31:05,27.34,47.48
2022-07-12 18:31:45,26.88,47.45
2022-07-12 18:32:25,26.86,47.39
2022-07-12 18:33:05,26.75,47.26
2022-07-12 18:33:45,26.03,47.15
2022-07-12 18:34:25,27.38,47.17
2022-07-12 18:35:05,28.66,47.22
2022-07-12 18:35:45,29.33,47.31
2022-07-12 18:36:25,29.45,47.4
2022-07-12 18:37:05,29.23,47.51
2022-07-12 18:37:45,28.11,47.56
2022-07-12 18:38:25,27.64,47.52
2022-07-12 18:39:05,29.39,47.63
2022-07-12 18:39:45,29.4,47.73
2022-07-12 18:40:25,30.27,47.84
2022-07-12 18:41:05,28.09,47.91
2022-07-12 18:41:45,28.44,47.96
2022-07-12 18:42:25,28.49,48.03
2022-07-12 18:43:05,27.94,48.09
2022-07-12 18:43:45,27.14,48.12
2022-07-12 18:44:25,26.37,47.84
2022-07-12 18:45:05,27.11,47.89
2022-07-12 18:45:45,26.7,47.72
2022-07-12 18:46:25,26.46,47.7
2022-07-12 18:47:05,26.48,47.55
2022-07-12 18:47:45,27.56,47.62
2022-07-12 18:48:25,26.38,47.47
2022-07-12 18:49:05,27.1,47.42
2022-07-12 18:49:45,27.29,47.43
2022-07-12 18:50:25,26.95,47.42
2022-07-12 18:51:05,26.74,47.41
2022-07-12 18:51:45,26.59,47.34
2022-07-12 18:52:25,26.4,47.23
2022-07-12 18:53:05,28.46,47.23
2022-07-12 18:53:45,28.98,47.15
2022-07-12 18:54:25,29.32,47.12
2022-07-12 18:55:05,27.98,47.06
2022-07-12 18:55:45,27.69,47.01
2022-07-12 18:56:25,26.97,47.05
2022-07-12 18:57:05,26.95,47.09
2022-07-12 18:57:45,27.14,47.08
2022-07-12 18:58:25,27.92,46.96
2022-07-12 18:59:05,27.27,46.7
2022-07-12 18:59:45,28.24,46.59
2022-07-12 19:00:25,28.71,46.57
2022-07-12 19:01:05,29.84,46.71
2022-07-12 19:01:45,29.38,46.85
2022-07-12 19:02:25,28.99,46.99
2022-07-12 19:03:05,28.45,47.1
2022-07-12 19:03:45,27.3,47.13
2022-07-12 19:04:25,26.62,47.08
2022-07-12 19:05:05,26.25,47.06
2022-07-12 19:05:45,26.71,47.12
2022-07-12 19:06:25,26.5,47.11
2022-07-12 19:07:05,26.79,47.08
2022-07-12 19:07:45,26.03,46.88
2022-07-12 19:08:25,26.69,46.69
2022-07-12 19:09:05,27.57,46.74
2022-07-12 19:09:45,26.84,46.71
2022-07-12 19:10:25,26.46,46.68
2022-07-12 19:11:05,26.47,46.54
2022-07-12 19:11:45,26.73,46.28
2022-07-12 19:12:25,27.26,46.23
2022-07-12 19:13:05,27.27,46.12
2022-07-12 19:13:45,28.26,46.2
2022-07-12 19:14:25,27.98,46.16
2022-07-12 19:15:05,28.09,46.15
2022-07-12 19:15:45,28.95,46.24
2022-07-12 19:16:25,27.45,46.26
2022-07-12 19:17:05,27.6,46.27
2022-07-12 19:17:45,27.54,46.31
2022-07-12 19:18:25,27.39,46.25
2022-07-12 19:19:05,28.35,46.3
2022-07-12 19:19:45,27.32,46.38
2022-07-12 19:20:25,28.47,46.45
2022-07-12 19:21:05,27.73,46.4
2022-07-12 19:21:45,27.19,46.31
2022-07-12 19:22:25,28.81,46.33
2022-07-12 19:23:05,28.22,46.41
2022-07-12 19:23:45,29.34,46.55
2022-07-12 19:24:25,27.65,46.52
2022-07-12 19:25:05,26.38,46.37
2022-07-12 19:25:45,27.52,46.46
2022-07-12 19:26:25,28.35,46.54
2022-07-12 19:27:05,26.85,46.44
2022-07-12 19:27:45,27.47,46.38
2022-07-12 19:28:25,27.95,46.3
2022-07-12 19:29:05,27.37,46.3
2022-07-12 19:29:45,29.4,46.42
2022-07-12 19:30:25,29.03,46.5
2022-07-12 19:31:05,29.71,46.59
2022-07-12 19:31:45,29.12,46.67
2022-07-12 19:32:25,28.57,46.66
2022-07-12 19:33:05,29.27,46.85
2022-07-12 19:33:45,28.86,46.97
2022-07-12 19:34:25,27.81,47.04
2022-07-12 19:35:05,27.58,47.1
2022-07-12 19:35:45,27.38,46.96
2022-07-12 19:36:25,28.97,46.82
2022-07-12 19:37:05,29.67,46.86
2022-07-12 19:37:45,29.91,46.99
2022-07-12 19:38:25,26.35,46.85
2022-07-12 19:39:05,27.18,46.75
2022-07-12 19:39:45,28.87,46.77
2022-07-12 19:40:25,28.52,46.77
2022-07-12 19:41:05,28.78,46.83
2022-07-12 19:41:45,27.26,46.45
2022-07-12 19:42:25,27.49,46.31
2022-07-12 19:43:05,28.38,46.21
2022-07-12 19:43:45,28.15,46.18
2022-07-12 19:44:25,27.21,46.13
2022-07-12 19:45:05,28.36,46.02
2022-07-12 19:45:45,27.5,45.79
2022-07-12 19:46:25,27.45,45.32
2022-07-12 19:47:05,27.69,44.94
2022-07-12 19:47:45,28.04,44.59
2022-07-12 19:48:25,28.74,44.54
2022-07-12 19:49:05,28.55,44.52
2022-07-12 19:49:45,28.49,44.48
2022-07-12 19:50:25,28.77,44.31
2022-07-12 19:51:05,28.53,43.97
2022-07-12 19:51:45,28.85,43.68
2022-07-12 19:52:25,28.85,43.3
2022-07-12 19:53:05,29.04,43.21
2022-07-12 19:53:45,29.38,43.28
2022-07-12 19:54:25,29.09,43.15
2022-07-12 19:55:05,29.36,43.24
2022-07-12 19:55:45,29.56,43.37
2022-07-12 19:56:25,29.93,43.5
2022-07-12 19:57:05,30.11,43.58
2022-07-12 19:57:45,29.43,43.65
2022-07-12 19:58:25,29.16,43.58
2022-07-12 19:59:05,28.89,43.5
2022-07-12 19:59:45,29.49,43.44
2022-07-12 20:00:25,30.08,43.41
2022-07-12 20:01:05,30.69,43.34
2022-07-12 20:01:45,30.27,43.21
2022-07-12 20:02:25,29.84,43.03
2022-07-12 20:03:05,29.8,42.96
2022-07-12 20:03:45,29.93,42.83
2022-07-12 20:04:25,29.81,42.64
2022-07-12 20:05:05,29.57,42.49
2022-07-12 20:05:45,29.06,42.25
2022-07-12 20:06:25,29.04,42
2022-07-12 20:07:05,29.41,41.54
2022-07-12 20:07:45,29.98,41.45
2022-07-12 20:08:25,30.46,41.26
2022-07-12 20:09:05,30.56,41.04
2022-07-12 20:09:45,31.02,40.9
2022-07-12 20:10:25,31.59,40.78
2022-07-12 20:11:05,30.5,40.41
2022-07-12 20:11:45,30.86,40.16
2022-07-12 20:12:25,30.94,39.82
2022-07-12 20:13:05,31.28,39.55
2022-07-12 20:13:45,31.4,39.38
2022-07-12 20:14:25,31.04,39.12
2022-07-12 20:15:05,31.94,39.06
2022-07-12 20:15:45,32.03,39.1
2022-07-12 20:16:25,32.22,39.13
2022-07-12 20:17:05,31.98,39.16
2022-07-12 20:17:45,32.71,39.13
2022-07-12 20:18:25,31.13,39.41
2022-07-12 20:19:05,31.65,39.66
2022-07-12 20:19:45,32.25,39.89
2022-07-12 20:20:25,30.54,40
2022-07-12 20:21:05,30.81,39.99
2022-07-12 20:21:45,31.2,40.03
2022-07-12 20:22:25,30.98,40.08
2022-07-12 20:23:05,30.94,40
2022-07-12 20:23:45,31.58,40.04
2022-07-12 20:24:25,30.6,39.86
2022-07-12 20:25:05,31.35,39.82
2022-07-12 20:25:45,31.27,39.57
2022-07-12 20:26:25,31.67,39.27
2022-07-12 20:27:05,32.06,38.84
2022-07-12 20:27:45,31.3,38.38
2022-07-12 20:28:25,31.92,38.03
2022-07-12 20:29:05,33.06,37.26
2022-07-12 20:29:45,33.7,36.89
2022-07-12 20:30:25,33.32,36.59
2022-07-12 20:31:05,34.18,36.36
2022-07-12 20:31:45,33.28,36.04
2022-07-12 20:32:25,34.03,35.8
2022-07-12 20:33:05,34.27,35.56
2022-07-12 20:33:45,35.03,35.16
2022-07-12 20:34:25,35.82,35.01
2022-07-12 20:35:05,35.27,34.81
2022-07-12 20:35:45,34.89,34.6
2022-07-12 20:36:25,34.92,34.33
2022-07-12 20:37:05,34.97,34.19
2022-07-12 20:37:45,35.88,34.08
2022-07-12 20:38:25,36.21,33.94
2022-07-12 20:39:05,35.75,33.79
2022-07-12 20:39:45,35.77,33.61
2022-07-12 20:40:25,36.16,33.46
2022-07-12 20:41:05,36.97,33.38
2022-07-12 20:41:45,37.21,33.27
2022-07-12 20:42:25,37.99,33.17
2022-07-12 20:43:05,36.52,33.02
2022-07-12 20:43:45,36.45,32.86
2022-07-12 20:44:25,36.47,32.68
2022-07-12 20:45:05,37.19,32.56
2022-07-12 20:45:45,37.17,32.43
2022-07-12 20:46:25,37.24,32.25
2022-07-12 20:47:05,37.48,32.12
2022-07-12 20:47:45,38.44,32.01
2022-07-12 20:48:25,38.13,31.9
2022-07-12 20:49:05,37.96,31.78
2022-07-12 20:49:45,38.08,31.61
2022-07-12 20:50:25,38.64,31.52
2022-07-12 20:51:05,38.74,31.37
2022-07-12 20:51:45,38.95,31.16
2022-07-12 20:52:25,39.47,31.08
2022-07-12 20:53:05,38.34,31
2022-07-12 20:53:45,38.79,30.93
2022-07-12 20:54:25,38.42,30.8
2022-07-12 20:55:05,39,30.7
2022-07-12 20:55:45,39.03,30.58
2022-07-12 20:56:25,39.44,30.53
2022-07-12 20:57:05,39.17,30.47
2022-07-12 20:57:45,39.89,30.41
2022-07-12 20:58:25,39.42,30.3
2022-07-12 20:59:05,40.05,30.27
2022-07-12 20:59:45,39.96,30.21
2022-07-12 21:00:25,39.55,30.13
2022-07-12 21:01:05,39.81,30.08
2022-07-12 21:01:45,39.89,30.02
2022-07-12 21:02:25,40.51,29.98
2022-07-12 21:03:05,40.04,29.85
2022-07-12 21:03:45,40.71,29.81
2022-07-12 21:04:25,40.63,29.69
2022-07-12 21:05:05,40.75,29.66
2022-07-12 21:05:45,40.92,29.61
2022-07-12 21:06:25,41.09,29.53
2022-07-12 21:07:05,40.99,29.49
2022-07-12 21:07:45,41.01,29.42
2022-07-12 21:08:25,40.88,29.34
2022-07-12 21:09:05,40.82,29.29
2022-07-12 21:09:45,41.3,29.23
2022-07-12 21:10:25,41.16,29.21
2022-07-12 21:11:05,41.7,29.16
2022-07-12 21:11:45,44.15,29.12
2022-07-12 21:12:25,48.83,29.13
2022-07-12 21:13:05,43.09,29.13
2022-07-12 21:13:45,42.38,29.12
2022-07-12 21:14:25,42.22,29.07
2022-07-12 21:15:05,41.29,29.04
2022-07-12 21:15:45,42.09,28.99
2022-07-12 21:16:25,42.17,28.95
2022-07-12 21:17:05,42.5,28.82
2022-07-12 21:17:45,42.3,28.76
2022-07-12 21:18:25,41.89,28.7
2022-07-12 21:19:05,42.27,28.66
2022-07-12 21:19:45,42.26,28.6
2022-07-12 21:20:25,41.14,28.56
2022-07-12 21:21:05,41.41,28.53
2022-07-12 21:21:45,41.32,28.49
2022-07-12 21:22:25,42.16,28.48
2022-07-12 21:23:05,42.13,28.42
2022-07-12 21:23:45,42.7,28.41
2022-07-12 21:24:25,43.11,28.39
2022-07-12 21:25:05,42.9,28.38
2022-07-12 21:25:45,42.59,28.34
2022-07-12 21:26:25,43.37,28.33
2022-07-12 21:27:05,42.71,28.3
2022-07-12 21:27:45,42.42,28.28
2022-07-12 21:28:25,42.67,28.25
2022-07-12 21:29:05,42.89,28.21
2022-07-12 21:29:45,43.38,28.18
2022-07-12 21:30:25,42.26,28.13
2022-07-12 21:31:05,42.92,28.12
2022-07-12 21:31:45,42.68,28.1
2022-07-12 21:32:25,43.26,28.06
2022-07-12 21:33:05,43.35,28.04
2022-07-12 21:33:45,42.82,27.99
2022-07-12 21:34:25,43.45,27.96
2022-07-12 21:35:05,43.34,27.91
2022-07-12 21:35:45,43.4,27.87
2022-07-12 21:36:25,43.5,27.86
2022-07-12 21:37:05,43.1,27.81
2022-07-12 21:37:45,43.27,27.77
2022-07-12 21:38:25,43.05,27.76
2022-07-12 21:39:05,43.37,27.75
2022-07-12 21:39:45,43.6,27.7
2022-07-12 21:40:25,43.89,27.71
2022-07-12 21:41:05,43.17,27.69
2022-07-12 21:41:45,43.21,27.67
2022-07-12 21:42:25,43.39,27.65
2022-07-12 21:43:05,43.9,27.63
2022-07-12 21:43:45,44.23,27.61
2022-07-12 21:44:25,44.83,27.59
2022-07-12 21:45:05,43.53,27.57
2022-07-12 21:45:45,43.61,27.56
2022-07-12 21:46:25,43.46,27.53
2022-07-12 21:47:05,44.01,27.45
2022-07-12 21:47:45,43.52,27.44
2022-07-12 21:48:25,43.47,27.41
2022-07-12 21:49:05,43.65,27.38
2022-07-12 21:49:45,44.16,27.36
2022-07-12 21:50:25,43.94,27.33
2022-07-12 21:51:05,44.05,27.3
2022-07-12 21:51:45,43.94,27.27
2022-07-12 21:52:25,43.86,27.27
2022-07-12 21:53:05,44.47,27.24
2022-07-12 21:53:45,44.01,27.25
2022-07-12 21:54:25,43.64,27.25
2022-07-12 21:55:05,43.84,27.25
2022-07-12 21:55:45,44.27,27.25
2022-07-12 21:56:25,43.99,27.24
2022-07-12 21:57:05,43.91,27.25
2022-07-12 21:57:45,44.19,27.24
2022-07-12 21:58:25,43.74,27.23
2022-07-12 21:59:05,44.5,27.24
2022-07-12 21:59:45,43.87,27.23
2022-07-12 22:00:25,44.25,27.23
2022-07-12 22:01:05,44.36,27.23
2022-07-12 22:01:45,45.2,27.23
2022-07-12 22:02:25,45.17,27.24
2022-07-12 22:03:05,44.48,27.22
2022-07-12 22:03:45,44.89,27.22
2022-07-12 22:04:25,44.45,27.22
2022-07-12 22:05:05,44.51,27.21
2022-07-12 22:05:45,44.58,27.2
2022-07-12 22:06:25,44.85,27.19
2022-07-12 22:07:05,45.23,27.22
2022-07-12 22:07:45,45.25,27.2
2022-07-12 22:08:25,44.71,27.19
2022-07-12 22:09:05,44.07,27.19
2022-07-12 22:09:45,44.35,27.18
2022-07-12 22:10:25,44.35,27.17
2022-07-12 22:11:05,44.7,27.16
2022-07-12 22:11:45,44.68,27.15
2022-07-12 22:12:25,44.62,27.14
2022-07-12 22:13:05,44.67,27.13
2022-07-12 22:13:45,44.73,27.13
2022-07-12 22:14:25,44.3,27.1
2022-07-12 22:15:05,44.14,27.08
2022-07-12 22:15:45,44.39,27.07
2022-07-12 22:16:25,44.42,27.04
2022-07-12 22:17:05,44.35,27.04
2022-07-12 22:17:45,44.24,27
2022-07-12 22:18:25,44.27,27.02
2022-07-12 22:19:05,44.31,27
2022-07-12 22:19:45,44.71,26.97
2022-07-12 22:20:25,44.49,26.93
2022-07-12 22:21:05,44.6,26.9
2022-07-12 22:21:45,44.77,26.9
2022-07-12 22:22:25,44.31,26.85
2022-07-12 22:23:05,44.7,26.84
2022-07-12 22:23:45,44.53,26.81
2022-07-12 22:24:25,45.21,26.81
2022-07-12 22:25:05,44.61,26.79
2022-07-12 22:25:45,45.13,26.8
2022-07-12 22:26:25,45.15,26.78
2022-07-12 22:27:05,45.05,26.76
2022-07-12 22:27:45,44.45,26.75
2022-07-12 22:28:25,45.14,26.76
2022-07-12 22:29:05,45.43,26.76
2022-07-12 22:29:45,45.83,26.75
2022-07-12 22:30:25,45.18,26.74
2022-07-12 22:31:05,45.34,26.73
2022-07-12 22:31:45,45.49,26.71
2022-07-12 22:32:25,45.6,26.71
2022-07-12 22:33:05,45.45,26.73
2022-07-12 22:33:45,45.7,26.7
2022-07-12 22:34:25,45.47,26.7
2022-07-12 22:35:05,44.9,26.69
2022-07-12 22:35:45,45.1,26.71
2022-07-12 22:36:25,45.81,26.72
2022-07-12 22:37:05,45.51,26.71
2022-07-12 22:37:45,46.02,26.69
2022-07-12 22:38:25,45.89,26.69
2022-07-12 22:39:05,45.52,26.69
2022-07-12 22:39:45,45.17,26.69
2022-07-12 22:40:25,46.02,26.7
2022-07-12 22:41:05,45.66,26.68
2022-07-12 22:41:45,44.66,26.7
2022-07-12 22:42:25,46,26.72
2022-07-12 22:43:05,45.98,26.72
2022-07-12 22:43:45,46.32,26.74
2022-07-12 22:44:25,46.41,26.74
2022-07-12 22:45:05,45.68,26.79
2022-07-12 22:45:45,45.47,26.78
2022-07-12 22:46:25,45.79,26.79
2022-07-12 22:47:05,45.73,26.81
2022-07-12 22:47:45,45.79,26.81
2022-07-12 22:48:25,45.44,26.83
2022-07-12 22:49:05,45.38,26.83
2022-07-12 22:49:45,45.64,26.85
2022-07-12 22:50:25,45.07,26.83
2022-07-12 22:51:05,46.26,26.84
2022-07-12 22:51:45,46.68,26.85
2022-07-12 22:52:25,45.89,26.83
2022-07-12 22:53:05,45.81,26.85
2022-07-12 22:53:45,45.26,26.84
2022-07-12 22:54:25,45.22,26.84
2022-07-12 22:55:05,45.42,26.82
2022-07-12 22:55:45,45.41,26.83
2022-07-12 22:56:25,45.26,26.83
2022-07-12 22:57:05,45.41,26.85
2022-07-12 22:57:45,45.43,26.81
2022-07-12 22:58:25,45.34,26.8
2022-07-12 22:59:05,44.99,26.8
2022-07-12 22:59:45,44.93,26.8
2022-07-12 23:00:25,45.06,26.77
2022-07-12 23:01:05,45.32,26.75
2022-07-12 23:01:45,45.24,26.74
2022-07-12 23:02:25,45.76,26.73
2022-07-12 23:03:05,46.05,26.72
2022-07-12 23:03:45,45.53,26.7
2022-07-12 23:04:25,45.66,26.69
2022-07-12 23:05:05,46.57,26.69
2022-07-12 23:05:45,46.36,26.66
2022-07-12 23:06:25,46.31,26.62
2022-07-12 23:07:05,45.6,26.6
2022-07-12 23:07:45,45.7,26.6
2022-07-12 23:08:25,46.31,26.58
2022-07-12 23:09:05,45.99,26.57
2022-07-12 23:09:45,45.71,26.55
2022-07-12 23:10:25,45.82,26.51
2022-07-12 23:11:05,45.89,26.5
2022-07-12 23:11:45,46.03,26.48
2022-07-12 23:12:25,46.32,26.43
2022-07-12 23:13:05,46.17,26.42
2022-07-12 23:13:45,46.76,26.38
2022-07-12 23:14:25,45.64,26.36
2022-07-12 23:15:05,45.97,26.33
2022-07-12 23:15:45,46.02,26.31
2022-07-12 23:16:25,46.38,26.3
2022-07-12 23:17:05,46.72,26.28
2022-07-12 23:17:45,46.39,26.25
2022-07-12 23:18:25,46.44,26.24
2022-07-12 23:19:05,46.08,26.23
2022-07-12 23:19:45,46.78,26.2
2022-07-12 23:20:25,46.37,26.2
2022-07-12 23:21:05,46.8,26.17
2022-07-12 23:21:45,46.27,26.15
2022-07-12 23:22:25,46.44,26.13
2022-07-12 23:23:05,45.94,26.1
2022-07-12 23:23:45,46.28,26.07
2022-07-12 23:24:25,46.13,26.05
2022-07-12 23:25:05,46.33,26.05
2022-07-12 23:25:45,46.19,26.02
2022-07-12 23:26:25,46.43,26.02
2022-07-12 23:27:05,46.35,26.02
2022-07-12 23:27:45,46.2,26
2022-07-12 23:28:25,46.22,25.99
2022-07-12 23:29:05,46.12,25.99
2022-07-12 23:29:45,45.86,25.97
2022-07-12 23:30:25,46.28,25.95
2022-07-12 23:31:05,46.27,25.94
2022-07-12 23:31:45,46.57,25.92
2022-07-12 23:32:25,46.02,25.93
2022-07-12 23:33:05,46.68,25.9
2022-07-12 23:33:45,46.54,25.89
2022-07-12 23:34:25,46.47,25.86
2022-07-12 23:35:05,46.29,25.86
2022-07-12 23:35:45,46.04,25.86
